timestamp,dataset,model,model_type,run_type,metric,transform,transform_param,score
20241028_142209,imagenet,xception,cnn,PT,test_accuracy_macro,channel_inversion,3,0.18864093720912933
20241028_144411,caltech,swin,transformer,NT,test_accuracy_macro,patch_rotation,2,0.3155805170536041
20241028_181430,imagenet,beit,transformer,PT,test_accuracy_macro,gaussian,9.0,0.01786157675087452
20241028_115021,bigearthnet,densenet,cnn,NT,test_mAP_macro,patch_rotation,4,0.6406276822090149
20241028_122306,deepglobe,cait,transformer,NT,test_mAP_macro,median,9,0.2290624976158142
20241028_113817,deepglobe,xception,cnn,NT,test_mAP_macro,patch_rotation,2,0.6585407257080078
20241028_155541,caltech_120,regnet,cnn,NT,test_accuracy_macro,bilateral,9,0.4618629813194275
20241028_153544,rgb_bigearthnet,convmixer,transformer,NT,test_mAP_macro,patch_shuffle,15,0.4910399913787842
20241009_104418,caltech_120,swin,transformer,ST,test_accuracy_macro,,,
20241028_115509,deepglobe,regnety,cnn,NT,test_mAP_macro,gaussian,1.0,0.570309042930603
20241028_151606,bigearthnet,beit,transformer,NT,test_mAP_macro,gaussian,2.0,0.6624113917350769
20241028_155504,caltech_120,convnext,cnn,NT,test_accuracy_macro,greyscale,0,0.5208753347396851
20241028_113143,rgb_bigearthnet,regnet,cnn,NT,test_mAP_macro,channel_shuffle,6,0.3587009012699127
20241002_134121,deepglobe,resnet,cnn,ST,test_mAP_macro,,,
20241028_181220,imagenet,beit,transformer,PT,test_accuracy_macro,gaussian,1.0,0.11116337031126022
20241028_143417,rgb_bigearthnet,pvt,transformer,NT,test_mAP_macro,gaussian,2.0,0.40593087673187256
20241028_115729,bigearthnet,resnext,cnn,NT,test_mAP_macro,bilateral,5,0.6352695226669312
20241028_130020,bigearthnet,inception,cnn,NT,test_mAP_macro,gaussian,15.0,0.34877875447273254
20241028_161611,caltech_120,mobilenet,cnn,NT,test_accuracy_macro,gaussian,3.0,0.19116203486919403
20241028_160016,caltech_120,regnet,cnn,NT,test_accuracy_macro,channel_shuffle,12,0.2666376531124115
20241028_102540,rgb_bigearthnet,resnet,cnn,NT,test_mAP_macro,gaussian,9.0,0.24541887640953064
20241028_115340,rgb_bigearthnet,densenet,cnn,NT,test_mAP_macro,channel_inversion,2,0.25697335600852966
20241028_133734,caltech,convnext,cnn,NT,test_accuracy_macro,channel_shuffle,2,0.32900920510292053
20241028_120816,rgb_bigearthnet,resnext,cnn,NT,test_mAP_macro,patch_rotation,4,0.6066793203353882
20241028_172111,caltech_120,convmixer,transformer,NT,test_accuracy_macro,patch_rotation,6,0.37733837962150574
20241028_141729,caltech,inception,cnn,NT,test_accuracy_macro,gaussian,15.0,0.07123832404613495
20241028_143738,imagenet,inception,cnn,PT,test_accuracy_macro,gaussian,15.0,0.02132614143192768
20241028_140353,imagenet,xception,cnn,PT,test_accuracy_macro,gaussian,0.0,0.6398695111274719
20241028_150031,caltech,pvt,transformer,NT,test_accuracy_macro,patch_rotation,6,0.5102114081382751
20241028_141642,caltech,inception,cnn,NT,test_accuracy_macro,gaussian,0.5,0.5931670665740967
20241028_123113,rgb_bigearthnet,mobilenet,cnn,NT,test_mAP_macro,channel_inversion,3,0.2689497172832489
20241028_120808,deepglobe,vit,transformer,NT,test_mAP_macro,channel_shuffle,3,0.2677341401576996
20241028_124347,deepglobe,pit,transformer,NT,test_mAP_macro,median,5,0.22965174913406372
20241028_133632,caltech,convnext,cnn,NT,test_accuracy_macro,patch_rotation,1,0.2754529118537903
20241028_150939,caltech,beit,transformer,NT,test_accuracy_macro,bilateral,9,0.510366678237915
20241028_113805,deepglobe,xception,cnn,NT,test_mAP_macro,patch_rotation,1,0.6615618467330933
20241028_104451,deepglobe,convnext,cnn,NT,test_mAP_macro,gaussian,15.0,0.4500957727432251
20241010_154026,rgb_bigearthnet,convmixer,transformer,ST,test_mAP_macro,,,0.6533897519111633
20241028_154426,caltech_120,efficientnet,cnn,NT,test_accuracy_macro,gaussian,1.0,0.30404719710350037
20241028_153453,rgb_bigearthnet,convmixer,transformer,NT,test_mAP_macro,patch_shuffle,8,0.5478658676147461
20241028_131124,deepglobe,convmixer,transformer,NT,test_mAP_macro,patch_rotation,6,0.6150720119476318
20241028_155118,imagenet,deit,transformer,PT,test_accuracy_macro,bilateral,3,0.6319064497947693
20241028_123911,deepglobe,pvt,transformer,NT,test_mAP_macro,patch_rotation,15,0.6418275237083435
20241028_142106,caltech,inception,cnn,NT,test_accuracy_macro,greyscale,0,0.626112699508667
20241028_125341,deepglobe,beit,transformer,NT,test_mAP_macro,median,15,0.2290624976158142
20241028_113708,deepglobe,xception,cnn,NT,test_mAP_macro,patch_shuffle,4,0.648635983467102
20241028_110816,deepglobe,densenet,cnn,NT,test_mAP_macro,patch_rotation,11,0.7083951830863953
20241028_142337,bigearthnet,cait,transformer,NT,test_mAP_macro,patch_shuffle,15,0.5970866084098816
20241028_142512,rgb_bigearthnet,cait,transformer,NT,test_mAP_macro,channel_inversion,0,0.5868780612945557
20241010_001147,rgb_bigearthnet,xception,cnn,ST,test_mAP_macro,,,0.6614007949829102
20241028_112633,bigearthnet,regnet,cnn,NT,test_mAP_macro,sobel,3,0.21257124841213226
20241028_170551,imagenet,cait,transformer,PT,test_accuracy_macro,channel_shuffle,2,0.7367961406707764
20241028_171520,caltech_120,beit,transformer,NT,test_accuracy_macro,channel_inversion,1,0.037820301949977875
20241028_135301,bigearthnet,deit,transformer,NT,test_mAP_macro,gaussian,2.0,0.6524754166603088
20241028_132019,caltech,resnet,cnn,NT,test_accuracy_macro,gaussian,3.0,0.39612701535224915
20241028_112935,deepglobe,mobilenet,cnn,NT,test_mAP_macro,channel_shuffle,2,0.3636718988418579
20241028_145650,rgb_bigearthnet,pit,transformer,NT,test_mAP_macro,patch_rotation,2,0.5816767811775208
20241028_155817,caltech_120,regnet,cnn,NT,test_accuracy_macro,patch_shuffle,2,0.368020623922348
20241028_115418,deepglobe,regnety,cnn,NT,test_mAP_macro,median,9,0.2290624976158142
20241028_171445,caltech_120,beit,transformer,NT,test_accuracy_macro,channel_shuffle,3,0.27363884449005127
20241028_191843,imagenet,mvit,transformer,PT,test_accuracy_macro,patch_shuffle,1,0.8552312254905701
20241028_132002,rgb_bigearthnet,regnety,cnn,NT,test_mAP_macro,patch_rotation,8,0.5788389444351196
20241010_015218,rgb_bigearthnet,inception,cnn,ST,test_mAP_macro,,,0.6306810975074768
20241028_161401,caltech_120,resnext,cnn,NT,test_accuracy_macro,greyscale,0,0.6356489658355713
20241028_132729,imagenet,mobilenet,cnn,PT,test_accuracy_macro,bilateral,15,0.33589398860931396
20241028_135031,caltech,densenet,cnn,NT,test_accuracy_macro,patch_shuffle,15,0.13606689870357513
20241028_154848,caltech_120,efficientnet,cnn,NT,test_accuracy_macro,greyscale,0,0.3344714641571045
20241028_163300,imagenet,swin,transformer,PT,test_accuracy_macro,patch_shuffle,8,0.5467315912246704
20241028_170520,caltech_120,pit,transformer,NT,test_accuracy_macro,sobel,0,0.6360833644866943
20241028_113051,imagenet,convnext,cnn,PT,test_accuracy_macro,patch_shuffle,2,0.8051903247833252
20241028_171801,caltech_120,convmixer,transformer,NT,test_accuracy_macro,median,15,0.3555198907852173
20241028_145925,caltech,pvt,transformer,NT,test_accuracy_macro,patch_shuffle,4,0.23622536659240723
20241028_103122,rgb_bigearthnet,resnet,cnn,NT,test_mAP_macro,patch_rotation,11,0.5521174669265747
20241028_112627,rgb_bigearthnet,regnet,cnn,NT,test_mAP_macro,patch_shuffle,8,0.5525738596916199
20241028_115438,bigearthnet,densenet,cnn,NT,test_mAP_macro,channel_inversion,2,0.24825459718704224
20241028_103206,rgb_bigearthnet,resnet,cnn,NT,test_mAP_macro,channel_shuffle,0,0.5968605279922485
20241028_110440,deepglobe,densenet,cnn,NT,test_mAP_macro,gaussian,9.0,0.392045795917511
20241028_151612,caltech,beit,transformer,NT,test_accuracy_macro,channel_shuffle,2,0.3278566896915436
20241028_155329,caltech_120,convnext,cnn,NT,test_accuracy_macro,patch_rotation,11,0.40748870372772217
20241028_150305,caltech,pit,transformer,NT,test_accuracy_macro,bilateral,5,0.5834567546844482
20241028_172127,caltech_120,convmixer,transformer,NT,test_accuracy_macro,patch_rotation,11,0.3911437690258026
20241028_113307,bigearthnet,regnet,cnn,NT,test_mAP_macro,channel_shuffle,6,0.2792704999446869
20241028_105734,rgb_bigearthnet,convnext,cnn,NT,test_mAP_macro,bilateral,5,0.4799651801586151
20241028_091625,imagenet,resnet,cnn,PT,test_accuracy_macro,bilateral,5,0.7878512740135193
20241028_165531,caltech_120,cait,transformer,NT,test_accuracy_macro,channel_inversion,0,0.48397332429885864
20241028_160618,caltech_120,densenet,cnn,NT,test_accuracy_macro,channel_shuffle,0,0.7617861032485962
20241028_153723,rgb_bigearthnet,convmixer,transformer,NT,test_mAP_macro,patch_rotation,6,0.5863615870475769
20241028_150258,caltech,pit,transformer,NT,test_accuracy_macro,bilateral,3,0.5834901928901672
20241009_202716,bigearthnet,resnext,cnn,ST,test_mAP_macro,,,0.7202240824699402
20241028_112505,deepglobe,mobilenet,cnn,NT,test_mAP_macro,gaussian,0.0,0.5594072341918945
20241028_124913,rgb_bigearthnet,xception,cnn,NT,test_mAP_macro,channel_inversion,6,0.2751021981239319
20241028_143951,caltech,swin,transformer,NT,test_accuracy_macro,bilateral,3,0.6363182663917542
20241028_135832,bigearthnet,deit,transformer,NT,test_mAP_macro,patch_rotation,8,0.660081148147583
20241028_171350,caltech_120,beit,transformer,NT,test_accuracy_macro,patch_rotation,6,0.34965598583221436
20241028_131524,bigearthnet,regnety,cnn,NT,test_mAP_macro,median,9,0.6276068091392517
20241028_093902,imagenet,resnet,cnn,PT,test_accuracy_macro,patch_rotation,6,0.4533642828464508
20241028_102559,deepglobe,resnet,cnn,NT,test_mAP_macro,patch_shuffle,8,0.6270526647567749
20241028_120518,imagenet,regnet,cnn,PT,test_accuracy_macro,patch_shuffle,4,0.6544922590255737
20241028_105334,deepglobe,regnet,cnn,NT,test_mAP_macro,gaussian,1.0,0.557025134563446
20241028_141518,caltech,inception,cnn,NT,test_accuracy_macro,bilateral,31,0.14236575365066528
20241028_135906,caltech,resnext,cnn,NT,test_accuracy_macro,patch_rotation,8,0.41741564869880676
20241028_171511,caltech_120,beit,transformer,NT,test_accuracy_macro,channel_inversion,0,0.5431394577026367
20241004_164009,caltech,pvt,transformer,ST,test_accuracy_macro,,,0.6590940952301025
20241004_141328,caltech,deit,transformer,PT,test_accuracy_macro,None,None,0.020747976377606392
20241028_111005,rgb_bigearthnet,convnext,cnn,NT,test_mAP_macro,patch_rotation,8,0.5573920011520386
20241028_144436,caltech,swin,transformer,NT,test_accuracy_macro,patch_rotation,8,0.5527933835983276
20241028_154559,caltech_120,efficientnet,cnn,NT,test_accuracy_macro,patch_shuffle,8,0.06316276639699936
20241028_161246,caltech_120,resnext,cnn,NT,test_accuracy_macro,channel_shuffle,2,0.419808030128479
20241028_111336,bigearthnet,convnext,cnn,NT,test_mAP_macro,channel_shuffle,12,0.21819399297237396
20241028_131839,bigearthnet,regnety,cnn,NT,test_mAP_macro,gaussian,15.0,0.4837593734264374
20241028_114900,deepglobe,inception,cnn,NT,test_mAP_macro,patch_rotation,8,0.6464058756828308
20241028_152924,caltech,mvit,transformer,NT,test_accuracy_macro,bilateral,31,0.6098414659500122
20241028_151751,caltech,beit,transformer,NT,test_accuracy_macro,channel_inversion,12,0.03202942758798599
20241028_103730,deepglobe,efficientnet,cnn,NT,test_mAP_macro,patch_rotation,8,0.4853179156780243
20241028_152657,caltech,convmixer,transformer,NT,test_accuracy_macro,channel_inversion,0,0.6330627799034119
20241028_152118,rgb_bigearthnet,beit,transformer,NT,test_mAP_macro,channel_inversion,6,0.29751428961753845
20241028_135944,caltech,resnext,cnn,NT,test_accuracy_macro,channel_shuffle,3,0.33374473452568054
20241028_134610,bigearthnet,deit,transformer,NT,test_mAP_macro,bilateral,3,0.652518093585968
20241004_170943,caltech,convmixer,transformer,ST,test_accuracy_macro,,,0.6255959868431091
20241028_120358,bigearthnet,resnext,cnn,NT,test_mAP_macro,gaussian,1.0,0.6373212933540344
20241028_122052,rgb_bigearthnet,mobilenet,cnn,NT,test_mAP_macro,gaussian,2.0,0.40729469060897827
20241028_143116,imagenet,inception,cnn,PT,test_accuracy_macro,median,5,0.49920207262039185
20241028_174602,imagenet,pit,transformer,PT,test_accuracy_macro,gaussian,0.0,0.6752709150314331
20241028_115543,bigearthnet,densenet,cnn,NT,test_mAP_macro,channel_inversion,12,0.16751761734485626
20241028_113646,deepglobe,xception,cnn,NT,test_mAP_macro,patch_shuffle,1,0.6776218414306641
20241028_104643,rgb_bigearthnet,efficientnet,cnn,NT,test_mAP_macro,patch_shuffle,6,0.5117169618606567
20241028_124040,deepglobe,pvt,transformer,NT,test_mAP_macro,channel_inversion,2,0.23244953155517578
20241028_112413,bigearthnet,regnet,cnn,NT,test_mAP_macro,gaussian,1.0,0.6446359157562256
20241028_121531,imagenet,regnet,cnn,PT,test_accuracy_macro,channel_shuffle,12,0.6347717046737671
20241028_144714,imagenet,inception,cnn,PT,test_accuracy_macro,channel_shuffle,0,0.6980817317962646
20241028_164229,imagenet,swin,transformer,PT,test_accuracy_macro,channel_inversion,6,0.8303198218345642
20241028_123749,deepglobe,pvt,transformer,NT,test_mAP_macro,patch_shuffle,15,0.5242323875427246
20241028_150222,bigearthnet,pit,transformer,NT,test_mAP_macro,patch_rotation,4,0.6365641951560974
20241028_104452,imagenet,efficientnet,cnn,PT,test_accuracy_macro,bilateral,31,0.41973593831062317
20241004_141321,caltech,vit,transformer,PT,test_accuracy_macro,None,None,0.031233159825205803
20241028_114727,bigearthnet,densenet,cnn,NT,test_mAP_macro,patch_shuffle,2,0.6401273608207703
20241028_121349,rgb_bigearthnet,resnext,cnn,NT,test_mAP_macro,channel_inversion,12,0.2925785779953003
20241028_133941,caltech,regnet,cnn,NT,test_accuracy_macro,bilateral,15,0.397406667470932
20241028_134314,imagenet,mobilenet,cnn,PT,test_accuracy_macro,patch_shuffle,15,0.007804435677826405
20241010_053600,bigearthnet,deit,transformer,ST,test_mAP_macro,,,0.6703988313674927
20241028_161253,caltech_120,resnext,cnn,NT,test_accuracy_macro,channel_shuffle,3,0.3699864447116852
20241028_190109,imagenet,convmixer,transformer,PT,test_accuracy_macro,channel_inversion,0,0.815568208694458
20241028_154234,caltech_120,efficientnet,cnn,NT,test_accuracy_macro,bilateral,3,0.3561995327472687
20241028_155043,bigearthnet,convmixer,transformer,NT,test_mAP_macro,greyscale,1,0.22126084566116333
20241028_123133,rgb_bigearthnet,mobilenet,cnn,NT,test_mAP_macro,channel_inversion,6,0.2689497172832489
20241028_170526,caltech_120,pit,transformer,NT,test_accuracy_macro,sobel,3,0.03737340122461319
20241028_131108,deepglobe,convmixer,transformer,NT,test_mAP_macro,patch_rotation,4,0.6290653944015503
20241028_142424,imagenet,xception,cnn,PT,test_accuracy_macro,greyscale,1,0.4641934931278229
20241028_134626,rgb_bigearthnet,deit,transformer,NT,test_mAP_macro,median,15,0.45382970571517944
20241028_134631,caltech,densenet,cnn,NT,test_accuracy_macro,bilateral,15,0.34041181206703186
20241028_131815,caltech,resnet,cnn,NT,test_accuracy_macro,bilateral,9,0.42034563422203064
20241028_130124,deepglobe,beit,transformer,NT,test_mAP_macro,channel_inversion,3,0.1692289561033249
20241028_113428,bigearthnet,regnet,cnn,NT,test_mAP_macro,channel_inversion,2,0.2540711462497711
20241028_112137,rgb_bigearthnet,regnet,cnn,NT,test_mAP_macro,gaussian,0.5,0.5784450769424438
20241028_170028,caltech_120,pvt,transformer,NT,test_accuracy_macro,patch_rotation,1,0.3623083531856537
20241028_142931,caltech,vit,transformer,NT,test_accuracy_macro,gaussian,1.0,0.525493323802948
20241028_121248,deepglobe,deit,transformer,NT,test_mAP_macro,gaussian,0.5,0.665407121181488
20241028_142951,rgb_bigearthnet,pvt,transformer,NT,test_mAP_macro,bilateral,15,0.37547463178634644
20241028_173745,imagenet,pvt,transformer,PT,test_accuracy_macro,greyscale,0,0.8518396615982056
20241028_094937,imagenet,resnet,cnn,PT,test_accuracy_macro,greyscale,1,0.6948626041412354
20241028_142452,caltech,regnety,cnn,NT,test_accuracy_macro,patch_shuffle,11,0.21147574484348297
20241028_162838,caltech_120,inception,cnn,NT,test_accuracy_macro,sobel,0,0.516359269618988
20241028_113100,rgb_bigearthnet,regnet,cnn,NT,test_mAP_macro,channel_shuffle,2,0.37190890312194824
20241009_174524,deepglobe,convmixer,transformer,ST,test_mAP_macro,,,0.7432228326797485
20241028_132715,caltech,efficientnet,cnn,NT,test_accuracy_macro,gaussian,2.0,0.2847553789615631
20241028_170006,caltech_120,pvt,transformer,NT,test_accuracy_macro,patch_shuffle,8,0.09128881990909576
20241028_150134,caltech,pvt,transformer,NT,test_accuracy_macro,channel_shuffle,12,0.4267409145832062
20241028_125347,bigearthnet,inception,cnn,NT,test_mAP_macro,bilateral,31,0.35694989562034607
20241028_140948,imagenet,xception,cnn,PT,test_accuracy_macro,patch_shuffle,1,0.6301652789115906
20241028_150301,rgb_bigearthnet,pit,transformer,NT,test_mAP_macro,greyscale,1,0.2804163098335266
20241028_123503,rgb_bigearthnet,xception,cnn,NT,test_mAP_macro,bilateral,31,0.30739590525627136
20241028_142439,caltech,regnety,cnn,NT,test_accuracy_macro,patch_shuffle,6,0.23524518311023712
20241028_111517,deepglobe,resnext,cnn,NT,test_mAP_macro,gaussian,3.0,0.4270995557308197
20241028_170719,caltech_120,pit,transformer,NT,test_accuracy_macro,channel_shuffle,3,0.40995123982429504
20241028_142357,bigearthnet,cait,transformer,NT,test_mAP_macro,patch_rotation,1,0.6695516705513
20241028_135022,caltech,densenet,cnn,NT,test_accuracy_macro,patch_shuffle,11,0.16765952110290527
20241028_120648,deepglobe,vit,transformer,NT,test_mAP_macro,patch_rotation,2,0.6475017070770264
20241028_132137,caltech,resnet,cnn,NT,test_accuracy_macro,patch_shuffle,8,0.27170154452323914
20241028_144210,imagenet,inception,cnn,PT,test_accuracy_macro,patch_shuffle,11,0.0055799768306314945
20241028_113945,deepglobe,xception,cnn,NT,test_mAP_macro,channel_shuffle,3,0.3419437110424042
20241028_102706,imagenet,resnet,cnn,PT,test_accuracy_macro,gaussian,2.0,0.6168890595436096
20241028_163729,imagenet,swin,transformer,PT,test_accuracy_macro,patch_rotation,15,0.19246549904346466
20241028_153003,rgb_bigearthnet,convmixer,transformer,NT,test_mAP_macro,gaussian,2.0,0.40590184926986694
20241028_122600,deepglobe,cait,transformer,NT,test_mAP_macro,patch_shuffle,2,0.6949630975723267
20241028_151119,caltech,beit,transformer,NT,test_accuracy_macro,median,15,0.43040162324905396
20241028_143213,caltech,vit,transformer,NT,test_accuracy_macro,channel_shuffle,2,0.24340878427028656
20241028_134435,bigearthnet,vit,transformer,NT,test_mAP_macro,channel_inversion,6,0.1809334009885788
20241028_170141,caltech_120,pvt,transformer,NT,test_accuracy_macro,channel_shuffle,6,0.4376061260700226
20241028_131231,imagenet,resnext,cnn,PT,test_accuracy_macro,patch_shuffle,15,0.019584117457270622
20241028_171538,caltech_120,beit,transformer,NT,test_accuracy_macro,channel_inversion,3,0.059622567147016525
20241028_103407,imagenet,resnet,cnn,PT,test_accuracy_macro,patch_rotation,4,0.5529731512069702
20241028_112030,rgb_bigearthnet,regnet,cnn,NT,test_mAP_macro,median,15,0.3420506417751312
20241028_102459,rgb_bigearthnet,resnet,cnn,NT,test_mAP_macro,gaussian,3.0,0.31059762835502625
